Format Version,1.23,Take Name,IR_018,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-11-26 11.52.01.406 下午,Total Frames in Take,8372,Total Exported Frames,8372,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003
,ID,"980E5DCFAC0111EF1656CE49CF709B83","980E5DCFAC0111EF1656CE49CF709B83","980E5DCFAC0111EF1656CE49CF709B83","980E5DCFAC0111EF1656CE49CF709B83","980E5DCFAC0111EF1656CE49CF709B83","980E5DCFAC0111EF1656CE49CF709B83","980E5DCFAC0111EF1656CE49CF709B83","47E381E0AC0B11EF1656CE49CF709B83","47E381E0AC0B11EF1656CE49CF709B83","47E381E0AC0B11EF1656CE49CF709B83","47E381E0AC0B11EF1656CE49CF709B83","47E381E0AC0B11EF1656CE49CF709B83","47E381E0AC0B11EF1656CE49CF709B83","47E381E0AC0B11EF1656CE49CF709B83"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
1838,15.316667,-0.009703,0.965047,-0.002531,-0.261887,-2.434814,1.111363,-0.036361,0.000127,-0.016360,0.000011,-0.999866,-0.091810,1.177473,-2.274165
1839,15.325000,-0.009709,0.965069,-0.002558,-0.261804,-2.434808,1.111384,-0.036348,0.000122,-0.016284,-0.000043,-0.999867,-0.091791,1.177493,-2.274125
1840,15.333333,-0.009647,0.965011,-0.002594,-0.262021,-2.434874,1.111368,-0.036307,0.000274,-0.016332,-0.000042,-0.999867,-0.091820,1.177496,-2.274134
1841,15.341667,-0.009765,0.965047,-0.002536,-0.261882,-2.434796,1.111380,-0.036350,0.000215,-0.016306,-0.000037,-0.999867,-0.091792,1.177492,-2.274118
1842,15.350000,-0.009732,0.965042,-0.002579,-0.261901,-2.434809,1.111375,-0.036335,0.000111,-0.016301,-0.000043,-0.999867,-0.091795,1.177501,-2.274132
1843,15.358333,-0.009719,0.965054,-0.002560,-0.261857,-2.434819,1.111349,-0.036331,0.000307,-0.016336,-0.000050,-0.999867,-0.091775,1.177491,-2.274125
1844,15.366667,-0.009754,0.965032,-0.002577,-0.261940,-2.434804,1.111360,-0.036337,0.000090,-0.016283,-0.000038,-0.999867,-0.091789,1.177495,-2.274122
1845,15.375000,-0.009627,0.965027,-0.002530,-0.261961,-2.434888,1.111359,-0.036327,0.000198,-0.016301,-0.000063,-0.999867,-0.091788,1.177502,-2.274120
1846,15.383333,-0.009839,0.965018,-0.002581,-0.261986,-2.434769,1.111371,-0.036345,0.000253,-0.016296,-0.000043,-0.999867,-0.091790,1.177493,-2.274111
1847,15.391667,-0.009619,0.965030,-0.002577,-0.261950,-2.434887,1.111365,-0.036309,0.000161,-0.016301,-0.000033,-0.999867,-0.091791,1.177492,-2.274124
1848,15.400000,-0.009932,0.965047,-0.002553,-0.261877,-2.434714,1.111381,-0.036365,0.000203,-0.016301,-0.000018,-0.999867,-0.091794,1.177497,-2.274120
1849,15.408333,-0.009738,0.965025,-0.002566,-0.261966,-2.434822,1.111369,-0.036343,0.000081,-0.016282,-0.000018,-0.999867,-0.091790,1.177496,-2.274127
1850,15.416667,-0.009699,0.965023,-0.002620,-0.261973,-2.434824,1.111364,-0.036302,0.000098,-0.016282,-0.000032,-0.999867,-0.091790,1.177499,-2.274120
1851,15.425000,-0.009746,0.965037,-0.002607,-0.261921,-2.434800,1.111364,-0.036316,0.000119,-0.016299,-0.000006,-0.999867,-0.091795,1.177496,-2.274130
1852,15.433333,-0.009818,0.964991,-0.002630,-0.262087,-2.434787,1.111376,-0.036326,0.000272,-0.016332,-0.000026,-0.999867,-0.091812,1.177473,-2.274125
1853,15.441667,-0.009319,0.965258,-0.002512,-0.261121,-2.434873,1.111436,-0.036387,0.000129,-0.016306,-0.000034,-0.999867,-0.091798,1.177495,-2.274131
1854,15.450000,-0.009759,0.965034,-0.002549,-0.261931,-2.434798,1.111372,-0.036344,0.000192,-0.016306,-0.000041,-0.999867,-0.091794,1.177500,-2.274126
1855,15.458333,-0.009723,0.965059,-0.002547,-0.261842,-2.434816,1.111363,-0.036338,0.000220,-0.016302,-0.000027,-0.999867,-0.091773,1.177499,-2.274122
1856,15.466667,-0.009704,0.965043,-0.002604,-0.261899,-2.434816,1.111363,-0.036319,0.000139,-0.016302,-0.000043,-0.999867,-0.091793,1.177498,-2.274128
1857,15.475000,-0.009672,0.965051,-0.002517,-0.261870,-2.434854,1.111371,-0.036351,0.000085,-0.016263,0.000008,-0.999868,-0.091791,1.177482,-2.274117
1858,15.483333,-0.009302,0.965274,-0.002456,-0.261062,-2.434870,1.111437,-0.036415,0.000020,-0.016285,-0.000006,-0.999867,-0.091789,1.177491,-2.274134
1859,15.491667,-0.009767,0.965031,-0.002581,-0.261941,-2.434799,1.111372,-0.036333,0.000176,-0.016301,-0.000034,-0.999867,-0.091785,1.177494,-2.274129
1860,15.500000,-0.009838,0.965029,-0.002569,-0.261945,-2.434764,1.111373,-0.036351,0.000165,-0.016305,-0.000036,-0.999867,-0.091791,1.177502,-2.274129
1861,15.508333,-0.009767,0.965031,-0.002586,-0.261941,-2.434803,1.111367,-0.036333,0.000151,-0.016295,-0.000026,-0.999867,-0.091794,1.177495,-2.274126
1862,15.516667,-0.009681,0.965070,-0.002540,-0.261803,-2.434835,1.111367,-0.036343,0.000120,-0.016294,-0.000052,-0.999867,-0.091792,1.177503,-2.274126
1863,15.525000,-0.009646,0.965040,-0.002605,-0.261912,-2.434857,1.111349,-0.036313,0.000145,-0.016379,-0.000038,-0.999866,-0.091798,1.177488,-2.274175
1864,15.533333,-0.009699,0.965041,-0.002612,-0.261906,-2.434823,1.111358,-0.036318,0.000101,-0.016233,-0.000016,-0.999868,-0.091806,1.177489,-2.274088
1865,15.541667,-0.009653,0.965028,-0.002522,-0.261958,-2.434872,1.111375,-0.036351,0.000144,-0.016306,-0.000044,-0.999867,-0.091788,1.177492,-2.274125
1866,15.550000,-0.009605,0.965021,-0.002593,-0.261983,-2.434895,1.111358,-0.036302,0.000135,-0.016305,-0.000057,-0.999867,-0.091785,1.177501,-2.274122
1867,15.558333,-0.009626,0.965026,-0.002577,-0.261963,-2.434875,1.111363,-0.036318,0.000315,-0.016327,-0.000079,-0.999867,-0.091765,1.177501,-2.274118
1868,15.566667,-0.009596,0.965044,-0.002563,-0.261899,-2.434890,1.111342,-0.036312,0.000140,-0.016295,-0.000035,-0.999867,-0.091799,1.177498,-2.274125
1869,15.575000,-0.009776,0.965047,-0.002609,-0.261882,-2.434783,1.111377,-0.036322,-0.000050,-0.016346,-0.000008,-0.999866,-0.091800,1.177490,-2.274179
1870,15.583333,-0.009761,0.965008,-0.002599,-0.262028,-2.434810,1.111369,-0.036328,0.000238,-0.016312,-0.000048,-0.999867,-0.091792,1.177490,-2.274113
1871,15.591667,-0.009481,0.965251,-0.002528,-0.261140,-2.434773,1.111452,-0.036414,0.000107,-0.016309,-0.000054,-0.999867,-0.091793,1.177501,-2.274132
1872,15.600000,-0.009687,0.965047,-0.002620,-0.261884,-2.434832,1.111358,-0.036299,0.000155,-0.016300,-0.000044,-0.999867,-0.091788,1.177500,-2.274125
1873,15.608333,-0.009689,0.965007,-0.002596,-0.262032,-2.434846,1.111374,-0.036317,0.000148,-0.016284,-0.000036,-0.999867,-0.091787,1.177497,-2.274120
1874,15.616667,-0.009760,0.965072,-0.002585,-0.261792,-2.434783,1.111362,-0.036333,0.000190,-0.016314,-0.000051,-0.999867,-0.091786,1.177499,-2.274129
1875,15.625000,-0.009717,0.965032,-0.002570,-0.261938,-2.434820,1.111374,-0.036330,0.000199,-0.016306,-0.000045,-0.999867,-0.091786,1.177502,-2.274122
1876,15.633333,-0.009728,0.965046,-0.002595,-0.261889,-2.434820,1.111365,-0.036313,0.000265,-0.016243,-0.000036,-0.999868,-0.091804,1.177478,-2.274062
1877,15.641667,-0.009873,0.965026,-0.002575,-0.261957,-2.434752,1.111367,-0.036350,0.000089,-0.016289,-0.000011,-0.999867,-0.091798,1.177493,-2.274125
1878,15.650000,-0.009712,0.965032,-0.002591,-0.261938,-2.434820,1.111369,-0.036316,0.000132,-0.016351,0.000007,-0.999866,-0.091802,1.177472,-2.274168
1879,15.658333,-0.009686,0.965039,-0.002548,-0.261915,-2.434841,1.111377,-0.036334,0.000232,-0.016330,-0.000055,-0.999867,-0.091770,1.177505,-2.274132
1880,15.666667,-0.009659,0.965036,-0.002565,-0.261926,-2.434847,1.111364,-0.036336,0.000149,-0.016275,-0.000008,-0.999868,-0.091796,1.177490,-2.274118
1881,15.675000,-0.009802,0.965015,-0.002501,-0.262001,-2.434797,1.111382,-0.036379,0.000080,-0.016272,-0.000016,-0.999868,-0.091792,1.177496,-2.274121
1882,15.683333,-0.009828,0.965011,-0.002599,-0.262012,-2.434773,1.111370,-0.036336,0.000109,-0.016277,-0.000019,-0.999868,-0.091789,1.177496,-2.274128
1883,15.691667,-0.009857,0.965043,-0.002611,-0.261894,-2.434742,1.111369,-0.036320,0.000137,-0.016302,-0.000042,-0.999867,-0.091798,1.177493,-2.274126
1884,15.700000,-0.009730,0.965049,-0.002578,-0.261877,-2.434824,1.111376,-0.036323,0.000054,-0.016358,0.000004,-0.999866,-0.091806,1.177482,-2.274175
1885,15.708333,-0.009624,0.965050,-0.002563,-0.261877,-2.434868,1.111362,-0.036321,0.000186,-0.016308,-0.000033,-0.999867,-0.091789,1.177491,-2.274122
1886,15.716667,-0.009799,0.965041,-0.002578,-0.261903,-2.434771,1.111363,-0.036339,0.000164,-0.016315,-0.000051,-0.999867,-0.091785,1.177505,-2.274129
1887,15.725000,-0.009756,0.965008,-0.002561,-0.262026,-2.434813,1.111356,-0.036362,0.000112,-0.016286,-0.000044,-0.999867,-0.091787,1.177497,-2.274121
1888,15.733333,-0.009803,0.965052,-0.002583,-0.261862,-2.434760,1.111367,-0.036335,0.000208,-0.016295,-0.000022,-0.999867,-0.091810,1.177478,-2.274117
1889,15.741667,-0.009775,0.965037,-0.002579,-0.261919,-2.434788,1.111374,-0.036334,0.000133,-0.016287,-0.000016,-0.999867,-0.091796,1.177491,-2.274114
1890,15.750000,-0.009716,0.965023,-0.002622,-0.261970,-2.434823,1.111366,-0.036314,0.000117,-0.016271,-0.000006,-0.999868,-0.091801,1.177488,-2.274120
1891,15.758333,-0.009773,0.965001,-0.002636,-0.262051,-2.434803,1.111367,-0.036310,0.000226,-0.016323,-0.000025,-0.999867,-0.091774,1.177490,-2.274122
1892,15.766667,-0.009691,0.965048,-0.002591,-0.261882,-2.434835,1.111358,-0.036312,0.000123,-0.016308,-0.000031,-0.999867,-0.091792,1.177499,-2.274125
1893,15.775000,-0.009723,0.965021,-0.002562,-0.261980,-2.434829,1.111382,-0.036342,0.000213,-0.016309,-0.000073,-0.999867,-0.091784,1.177506,-2.274119
1894,15.783333,-0.009923,0.965043,-0.002548,-0.261891,-2.434709,1.111390,-0.036367,0.000009,-0.016331,0.000002,-0.999867,-0.091804,1.177489,-2.274174
1895,15.791667,-0.009732,0.965022,-0.002595,-0.261976,-2.434817,1.111373,-0.036327,0.000120,-0.016292,-0.000057,-0.999867,-0.091789,1.177504,-2.274129
1896,15.800000,-0.009645,0.965035,-0.002565,-0.261930,-2.434857,1.111372,-0.036330,0.000095,-0.016365,-0.000039,-0.999866,-0.091793,1.177489,-2.274169
1897,15.808333,-0.009678,0.965056,-0.002611,-0.261853,-2.434824,1.111359,-0.036310,0.000079,-0.016268,-0.000022,-0.999868,-0.091792,1.177495,-2.274126
1898,15.816667,-0.009729,0.965058,-0.002560,-0.261842,-2.434814,1.111378,-0.036333,0.000286,-0.016301,-0.000044,-0.999867,-0.091785,1.177490,-2.274112
1899,15.825000,-0.009586,0.965041,-0.002508,-0.261913,-2.434901,1.111364,-0.036348,0.000059,-0.016363,-0.000002,-0.999866,-0.091803,1.177493,-2.274181
1900,15.833333,-0.009765,0.965035,-0.002574,-0.261927,-2.434802,1.111372,-0.036344,0.000306,-0.016285,-0.000022,-0.999867,-0.091803,1.177479,-2.274106
1901,15.841667,-0.009793,0.965031,-0.002615,-0.261942,-2.434780,1.111371,-0.036322,0.000055,-0.016309,-0.000039,-0.999867,-0.091791,1.177499,-2.274136
1902,15.850000,-0.009805,0.965057,-0.002572,-0.261845,-2.434772,1.111377,-0.036346,0.000090,-0.016308,-0.000056,-0.999867,-0.091791,1.177502,-2.274133
1903,15.858333,-0.009829,0.965036,-0.002605,-0.261921,-2.434748,1.111381,-0.036339,0.000146,-0.016375,0.000025,-0.999866,-0.091781,1.177463,-2.274170
1904,15.866667,-0.009810,0.965033,-0.002620,-0.261933,-2.434763,1.111381,-0.036339,0.000155,-0.016318,-0.000052,-0.999867,-0.091792,1.177500,-2.274128
1905,15.875000,-0.009740,0.965033,-0.002589,-0.261934,-2.434803,1.111373,-0.036333,0.000157,-0.016350,-0.000024,-0.999866,-0.091791,1.177488,-2.274167
1906,15.883333,-0.009836,0.965029,-0.002582,-0.261945,-2.434765,1.111376,-0.036335,0.000183,-0.016301,-0.000039,-0.999867,-0.091788,1.177503,-2.274121
1907,15.891667,-0.009367,0.965268,-0.002486,-0.261082,-2.434827,1.111443,-0.036409,0.000239,-0.016291,-0.000080,-0.999867,-0.091779,1.177506,-2.274106
1908,15.900000,-0.009679,0.965029,-0.002613,-0.261952,-2.434837,1.111367,-0.036303,0.000181,-0.016284,-0.000051,-0.999867,-0.091785,1.177500,-2.274113
1909,15.908333,-0.009822,0.965023,-0.002576,-0.261969,-2.434770,1.111366,-0.036341,0.000178,-0.016348,-0.000001,-0.999866,-0.091792,1.177487,-2.274161
1910,15.916667,-0.009609,0.965047,-0.002547,-0.261887,-2.434877,1.111351,-0.036328,0.000185,-0.016301,-0.000040,-0.999867,-0.091794,1.177501,-2.274120
1911,15.925000,-0.009598,0.965025,-0.002552,-0.261970,-2.434893,1.111366,-0.036323,0.000355,-0.016316,-0.000083,-0.999867,-0.091786,1.177505,-2.274102
1912,15.933333,-0.009706,0.965026,-0.002584,-0.261963,-2.434828,1.111369,-0.036328,0.000197,-0.016313,-0.000037,-0.999867,-0.091801,1.177486,-2.274123
1913,15.941667,-0.009209,0.965262,-0.002462,-0.261111,-2.434929,1.111431,-0.036402,0.000031,-0.016344,-0.000012,-0.999866,-0.091803,1.177492,-2.274169
1914,15.950000,-0.009549,0.965052,-0.002570,-0.261873,-2.434898,1.111352,-0.036308,0.000137,-0.016287,-0.000023,-0.999867,-0.091794,1.177499,-2.274126
1915,15.958333,-0.009749,0.965028,-0.002570,-0.261954,-2.434812,1.111365,-0.036330,0.000226,-0.016317,-0.000006,-0.999867,-0.091776,1.177487,-2.274123
1916,15.966667,-0.009738,0.965012,-0.002638,-0.262012,-2.434812,1.111361,-0.036304,0.000151,-0.016259,-0.000018,-0.999868,-0.091794,1.177496,-2.274110
1917,15.975000,-0.009674,0.965043,-0.002559,-0.261899,-2.434846,1.111366,-0.036334,0.000141,-0.016304,-0.000050,-0.999867,-0.091789,1.177502,-2.274127
1918,15.983333,-0.009593,0.965050,-0.002585,-0.261878,-2.434878,1.111358,-0.036307,0.000152,-0.016291,-0.000014,-0.999867,-0.091796,1.177498,-2.274124
1919,15.991667,-0.009646,0.965027,-0.002570,-0.261959,-2.434864,1.111359,-0.036332,0.000155,-0.016297,-0.000050,-0.999867,-0.091786,1.177492,-2.274117
1920,16.000000,-0.009684,0.965020,-0.002614,-0.261983,-2.434846,1.111349,-0.036304,0.000176,-0.016285,-0.000039,-0.999867,-0.091790,1.177495,-2.274118
1921,16.008333,-0.009679,0.965022,-0.002561,-0.261978,-2.434854,1.111357,-0.036327,0.000179,-0.016303,-0.000056,-0.999867,-0.091787,1.177503,-2.274118
1922,16.016667,-0.009669,0.965017,-0.002591,-0.261996,-2.434858,1.111361,-0.036323,0.000178,-0.016304,-0.000045,-0.999867,-0.091788,1.177498,-2.274122
1923,16.025000,-0.009638,0.965057,-0.002597,-0.261850,-2.434858,1.111346,-0.036309,0.000334,-0.016311,-0.000030,-0.999867,-0.091787,1.177488,-2.274110
1924,16.033333,-0.009895,0.965044,-0.002581,-0.261889,-2.434729,1.111379,-0.036353,0.000195,-0.016242,-0.000019,-0.999868,-0.091810,1.177485,-2.274084
1925,16.041667,-0.009845,0.965023,-0.002629,-0.261967,-2.434758,1.111364,-0.036327,0.000271,-0.016375,-0.000036,-0.999866,-0.091800,1.177492,-2.274161
1926,16.050000,-0.009237,0.965261,-0.002461,-0.261114,-2.434917,1.111430,-0.036404,0.000084,-0.016273,-0.000010,-0.999868,-0.091795,1.177494,-2.274120
1927,16.058333,-0.009799,0.965023,-0.002617,-0.261970,-2.434789,1.111371,-0.036324,0.000302,-0.016379,-0.000026,-0.999866,-0.091784,1.177480,-2.274152
1928,16.066667,-0.009401,0.965259,-0.002485,-0.261115,-2.434826,1.111444,-0.036414,0.000115,-0.016269,-0.000028,-0.999868,-0.091787,1.177497,-2.274114
1929,16.075000,-0.009778,0.965052,-0.002603,-0.261863,-2.434785,1.111361,-0.036336,0.000196,-0.016306,-0.000047,-0.999867,-0.091791,1.177503,-2.274117
1930,16.083333,-0.009627,0.965043,-0.002614,-0.261901,-2.434861,1.111355,-0.036302,0.000068,-0.016285,-0.000039,-0.999867,-0.091788,1.177500,-2.274122
1931,16.091667,-0.009656,0.965040,-0.002571,-0.261911,-2.434857,1.111363,-0.036336,0.000097,-0.016284,-0.000002,-0.999867,-0.091800,1.177497,-2.274129
1932,16.100000,-0.009695,0.965047,-0.002602,-0.261885,-2.434833,1.111355,-0.036310,0.000245,-0.016317,-0.000065,-0.999867,-0.091796,1.177505,-2.274118
1933,16.108333,-0.009688,0.965044,-0.002572,-0.261897,-2.434839,1.111359,-0.036317,0.000190,-0.016369,-0.000032,-0.999866,-0.091797,1.177494,-2.274168
1934,16.116667,-0.009767,0.965032,-0.002583,-0.261938,-2.434809,1.111365,-0.036330,0.000243,-0.016291,-0.000064,-0.999867,-0.091795,1.177503,-2.274112
1935,16.125000,-0.009745,0.965044,-0.002588,-0.261895,-2.434808,1.111366,-0.036327,0.000051,-0.016344,-0.000010,-0.999867,-0.091803,1.177488,-2.274170
1936,16.133333,-0.009693,0.965065,-0.002556,-0.261820,-2.434821,1.111372,-0.036333,0.000253,-0.016256,-0.000002,-0.999868,-0.091819,1.177485,-2.274084
1937,16.141667,-0.009697,0.965055,-0.002597,-0.261857,-2.434817,1.111349,-0.036319,0.000126,-0.016375,-0.000042,-0.999866,-0.091804,1.177492,-2.274171
1938,16.150000,-0.009695,0.965031,-0.002615,-0.261944,-2.434834,1.111372,-0.036313,0.000238,-0.016298,-0.000064,-0.999867,-0.091787,1.177505,-2.274113
1939,16.158333,-0.009715,0.965047,-0.002524,-0.261885,-2.434833,1.111371,-0.036347,0.000324,-0.016316,-0.000068,-0.999867,-0.091768,1.177506,-2.274112
1940,16.166667,-0.009876,0.965043,-0.002579,-0.261893,-2.434729,1.111386,-0.036340,0.000122,-0.016291,-0.000014,-0.999867,-0.091790,1.177501,-2.274118
1941,16.175000,-0.009742,0.965049,-0.002563,-0.261877,-2.434806,1.111382,-0.036341,0.000075,-0.016300,-0.000047,-0.999867,-0.091796,1.177508,-2.274129
1942,16.183333,-0.009687,0.965034,-0.002547,-0.261932,-2.434849,1.111371,-0.036337,0.000011,-0.016335,-0.000011,-0.999867,-0.091795,1.177494,-2.274170
1943,16.191667,-0.009770,0.965010,-0.002583,-0.262020,-2.434797,1.111374,-0.036336,0.000189,-0.016306,-0.000059,-0.999867,-0.091786,1.177508,-2.274117
1944,16.200000,-0.009757,0.965036,-0.002587,-0.261922,-2.434789,1.111372,-0.036319,0.000103,-0.016299,-0.000007,-0.999867,-0.091797,1.177491,-2.274122
1945,16.208333,-0.009527,0.965056,-0.002551,-0.261857,-2.434907,1.111360,-0.036318,0.000024,-0.016260,-0.000027,-0.999868,-0.091784,1.177502,-2.274118
1946,16.216667,-0.009780,0.965035,-0.002565,-0.261927,-2.434786,1.111379,-0.036339,0.000092,-0.016278,-0.000016,-0.999868,-0.091792,1.177500,-2.274121
1947,16.225000,-0.009758,0.965034,-0.002556,-0.261932,-2.434806,1.111381,-0.036339,0.000029,-0.016287,-0.000014,-0.999867,-0.091795,1.177503,-2.274134
1948,16.233333,-0.009230,0.965259,-0.002468,-0.261120,-2.434906,1.111444,-0.036390,0.000008,-0.016400,-0.000096,-0.999866,-0.091846,1.177552,-2.274200
1949,16.241667,-0.009721,0.965025,-0.002547,-0.261964,-2.434823,1.111375,-0.036333,0.000049,-0.016291,-0.000012,-0.999867,-0.091797,1.177495,-2.274124
1950,16.250000,-0.009672,0.965019,-0.002581,-0.261989,-2.434839,1.111364,-0.036321,0.000101,-0.016273,0.000011,-0.999868,-0.091793,1.177487,-2.274116
1951,16.258333,-0.009667,0.965022,-0.002603,-0.261979,-2.434843,1.111366,-0.036298,0.000224,-0.016312,-0.000021,-0.999867,-0.091778,1.177491,-2.274116
1952,16.266667,-0.009647,0.965034,-0.002633,-0.261936,-2.434842,1.111375,-0.036294,0.000028,-0.016270,-0.000017,-0.999868,-0.091792,1.177500,-2.274123
1953,16.275000,-0.009788,0.965030,-0.002561,-0.261944,-2.434779,1.111382,-0.036352,0.000240,-0.016295,-0.000055,-0.999867,-0.091791,1.177498,-2.274105
1954,16.283333,-0.009708,0.965044,-0.002572,-0.261896,-2.434805,1.111380,-0.036340,-0.000046,-0.016286,0.000007,-0.999867,-0.091806,1.177493,-2.274136
1955,16.291667,-0.009833,0.965027,-0.002576,-0.261954,-2.434752,1.111377,-0.036348,0.000084,-0.016355,-0.000001,-0.999866,-0.091808,1.177490,-2.274168
1956,16.300000,-0.009687,0.965023,-0.002605,-0.261973,-2.434829,1.111369,-0.036309,0.000083,-0.016292,-0.000043,-0.999867,-0.091788,1.177501,-2.274128
1957,16.308333,-0.009774,0.965010,-0.002600,-0.262017,-2.434781,1.111366,-0.036337,0.000099,-0.016368,-0.000022,-0.999866,-0.091800,1.177498,-2.274173
1958,16.316667,-0.009661,0.965044,-0.002566,-0.261896,-2.434837,1.111369,-0.036328,0.000150,-0.016290,-0.000033,-0.999867,-0.091791,1.177501,-2.274120
1959,16.325000,-0.009719,0.965021,-0.002584,-0.261980,-2.434818,1.111377,-0.036319,0.000141,-0.016352,-0.000008,-0.999866,-0.091804,1.177485,-2.274164
1960,16.333333,-0.009729,0.965039,-0.002582,-0.261914,-2.434803,1.111368,-0.036320,-0.000086,-0.016384,-0.000102,-0.999866,-0.091850,1.177561,-2.274206
1961,16.341667,-0.009364,0.965257,-0.002470,-0.261122,-2.434847,1.111449,-0.036401,0.000068,-0.016291,-0.000022,-0.999867,-0.091799,1.177494,-2.274124
1962,16.350000,-0.009693,0.965023,-0.002579,-0.261974,-2.434824,1.111375,-0.036328,-0.000027,-0.016306,0.000026,-0.999867,-0.091803,1.177493,-2.274167
1963,16.358333,-0.009628,0.965018,-0.002634,-0.261994,-2.434854,1.111354,-0.036288,0.000244,-0.016303,-0.000018,-0.999867,-0.091771,1.177491,-2.274113
1964,16.366667,-0.009664,0.965064,-0.002540,-0.261825,-2.434823,1.111372,-0.036347,0.000143,-0.016321,-0.000079,-0.999867,-0.091786,1.177515,-2.274132
1965,16.375000,-0.009716,0.965035,-0.002558,-0.261927,-2.434815,1.111376,-0.036332,0.000137,-0.016308,-0.000041,-0.999867,-0.091787,1.177495,-2.274123
1966,16.383333,-0.009728,0.965041,-0.002555,-0.261907,-2.434813,1.111379,-0.036326,0.000095,-0.016363,-0.000003,-0.999866,-0.091800,1.177485,-2.274168
1967,16.391667,-0.009642,0.965029,-0.002561,-0.261955,-2.434864,1.111378,-0.036327,0.000209,-0.016282,-0.000047,-0.999867,-0.091784,1.177500,-2.274112
1968,16.400000,-0.009577,0.965039,-0.002579,-0.261919,-2.434877,1.111359,-0.036302,0.000140,-0.016285,-0.000040,-0.999867,-0.091792,1.177500,-2.274122
1969,16.408333,-0.009673,0.965015,-0.002600,-0.262002,-2.434843,1.111371,-0.036313,0.000128,-0.016294,-0.000025,-0.999867,-0.091791,1.177502,-2.274124
1970,16.416667,-0.009699,0.965039,-0.002575,-0.261915,-2.434831,1.111361,-0.036303,0.000254,-0.016326,-0.000066,-0.999867,-0.091787,1.177504,-2.274118
1971,16.425000,-0.009832,0.965028,-0.002607,-0.261948,-2.434754,1.111375,-0.036339,0.000056,-0.016292,-0.000016,-0.999867,-0.091799,1.177497,-2.274131
1972,16.433333,-0.009692,0.965059,-0.002581,-0.261840,-2.434811,1.111361,-0.036327,-0.000122,-0.016399,-0.000120,-0.999866,-0.091843,1.177569,-2.274208
1973,16.441667,-0.009623,0.965033,-0.002582,-0.261939,-2.434875,1.111363,-0.036313,0.000177,-0.016290,-0.000040,-0.999867,-0.091796,1.177494,-2.274110
1974,16.450000,-0.009729,0.965025,-0.002634,-0.261962,-2.434806,1.111357,-0.036303,0.000057,-0.016280,-0.000020,-0.999868,-0.091791,1.177499,-2.274130
1975,16.458333,-0.009767,0.965033,-0.002584,-0.261933,-2.434795,1.111368,-0.036334,0.000222,-0.016313,-0.000022,-0.999867,-0.091779,1.177490,-2.274123
1976,16.466667,-0.009766,0.965031,-0.002599,-0.261941,-2.434786,1.111372,-0.036317,0.000115,-0.016292,-0.000024,-0.999867,-0.091789,1.177501,-2.274124
1977,16.475000,-0.009739,0.965025,-0.002580,-0.261964,-2.434802,1.111364,-0.036339,0.000134,-0.016286,-0.000026,-0.999867,-0.091789,1.177501,-2.274122
1978,16.483333,-0.009736,0.965042,-0.002563,-0.261902,-2.434805,1.111367,-0.036337,0.000300,-0.016323,-0.000064,-0.999867,-0.091793,1.177502,-2.274109
1979,16.491667,-0.009650,0.965030,-0.002605,-0.261950,-2.434857,1.111354,-0.036308,0.000103,-0.016270,-0.000036,-0.999868,-0.091786,1.177497,-2.274113
1980,16.500000,-0.009770,0.965037,-0.002600,-0.261920,-2.434780,1.111377,-0.036336,0.000038,-0.016300,-0.000022,-0.999867,-0.091792,1.177502,-2.274132
1981,16.508333,-0.009757,0.965045,-0.002588,-0.261888,-2.434793,1.111366,-0.036315,0.000219,-0.016314,-0.000045,-0.999867,-0.091785,1.177501,-2.274115
1982,16.516667,-0.009777,0.965029,-0.002570,-0.261949,-2.434789,1.111373,-0.036344,0.000133,-0.016295,-0.000034,-0.999867,-0.091796,1.177505,-2.274127
1983,16.525000,-0.009731,0.965046,-0.002594,-0.261887,-2.434797,1.111372,-0.036336,0.000173,-0.016360,-0.000021,-0.999866,-0.091797,1.177485,-2.274159
1984,16.533333,-0.009855,0.965051,-0.002590,-0.261864,-2.434737,1.111384,-0.036340,-0.000089,-0.016391,-0.000102,-0.999866,-0.091844,1.177556,-2.274202
1985,16.541667,-0.009721,0.965044,-0.002624,-0.261893,-2.434809,1.111370,-0.036308,0.000075,-0.016354,-0.000019,-0.999866,-0.091796,1.177494,-2.274174
1986,16.550000,-0.009359,0.965261,-0.002467,-0.261107,-2.434839,1.111447,-0.036408,0.000136,-0.016277,-0.000021,-0.999868,-0.091794,1.177491,-2.274116
1987,16.558333,-0.009726,0.965036,-0.002521,-0.261924,-2.434810,1.111375,-0.036371,0.000221,-0.016315,-0.000021,-0.999867,-0.091768,1.177494,-2.274126
