Format Version,1.23,Take Name,IR_013,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-11-14 10.37.51.213 下午,Total Frames in Take,5758,Total Exported Frames,5758,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
391,3.258333,-0.003621,-0.043101,-0.003388,-0.999058,-0.281417,1.117559,-1.949466,-0.000060,-0.000234,0.000009,-1.000000,0.156649,1.114740,1.071920
392,3.266667,-0.003527,-0.043092,-0.003353,-0.999059,-0.281419,1.117585,-1.949453,-0.000077,-0.000251,-0.000006,-1.000000,0.156652,1.114745,1.071914
393,3.275000,-0.003529,-0.043068,-0.003368,-0.999060,-0.281436,1.117578,-1.949455,-0.000087,-0.000069,0.000020,-1.000000,0.156646,1.114729,1.071881
394,3.283333,-0.003554,-0.043028,-0.003382,-0.999062,-0.281437,1.117578,-1.949460,-0.000029,0.000073,0.000010,-1.000000,0.156648,1.114726,1.071859
395,3.291667,-0.003565,-0.043085,-0.003387,-0.999059,-0.281434,1.117576,-1.949462,0.000003,-0.000126,0.000023,-1.000000,0.156638,1.114736,1.071902
396,3.300000,-0.003557,-0.043080,-0.003370,-0.999060,-0.281436,1.117579,-1.949459,-0.000091,-0.000155,0.000008,-1.000000,0.156637,1.114724,1.071892
397,3.308333,-0.003550,-0.043045,-0.003423,-0.999061,-0.281436,1.117576,-1.949463,-0.000024,-0.000101,-0.000005,-1.000000,0.156654,1.114744,1.071881
398,3.316667,-0.003585,-0.043092,-0.003435,-0.999059,-0.281430,1.117565,-1.949462,-0.000012,-0.000002,0.000009,-1.000000,0.156642,1.114725,1.071877
399,3.325000,-0.003556,-0.043103,-0.003390,-0.999059,-0.281435,1.117573,-1.949454,-0.000006,0.000078,0.000029,-1.000000,0.156637,1.114730,1.071868
400,3.333333,-0.003530,-0.043106,-0.003410,-0.999058,-0.281437,1.117573,-1.949450,0.000002,-0.000085,-0.000014,-1.000000,0.156658,1.114740,1.071896
401,3.341667,-0.003517,-0.043042,-0.003375,-0.999061,-0.281443,1.117574,-1.949452,-0.000008,0.000015,0.000010,-1.000000,0.156644,1.114725,1.071870
402,3.350000,-0.003519,-0.043033,-0.003389,-0.999062,-0.281445,1.117578,-1.949451,-0.000087,-0.000307,-0.000009,-1.000000,0.156646,1.114746,1.071915
403,3.358333,-0.003599,-0.043097,-0.003383,-0.999059,-0.281440,1.117566,-1.949459,-0.000086,-0.000265,0.000007,-1.000000,0.156640,1.114742,1.071908
404,3.366667,-0.003608,-0.043114,-0.003387,-0.999058,-0.281439,1.117559,-1.949453,-0.000020,0.000012,-0.000015,-1.000000,0.156654,1.114725,1.071869
405,3.375000,-0.003511,-0.043068,-0.003357,-0.999060,-0.281447,1.117574,-1.949448,-0.000015,0.000017,-0.000028,-1.000000,0.156657,1.114722,1.071873
406,3.383333,-0.003543,-0.043072,-0.003404,-0.999060,-0.281446,1.117575,-1.949448,-0.000044,0.000065,0.000034,-1.000000,0.156637,1.114730,1.071848
407,3.391667,-0.003516,-0.043061,-0.003401,-0.999061,-0.281444,1.117569,-1.949443,-0.000002,0.000071,0.000022,-1.000000,0.156642,1.114727,1.071874
408,3.400000,-0.003601,-0.043065,-0.003428,-0.999060,-0.281439,1.117559,-1.949465,-0.000105,-0.000135,0.000018,-1.000000,0.156635,1.114727,1.071879
409,3.408333,-0.003518,-0.043082,-0.003396,-0.999060,-0.281448,1.117569,-1.949449,-0.000071,-0.000231,0.000005,-1.000000,0.156647,1.114742,1.071914
410,3.416667,-0.003590,-0.043083,-0.003408,-0.999059,-0.281433,1.117558,-1.949453,0.000001,-0.000066,-0.000004,-1.000000,0.156654,1.114737,1.071895
411,3.425000,-0.003543,-0.043115,-0.003380,-0.999058,-0.281443,1.117566,-1.949450,-0.000090,-0.000062,-0.000001,-1.000000,0.156652,1.114717,1.071881
412,3.433333,-0.003562,-0.043082,-0.003361,-0.999060,-0.281445,1.117564,-1.949452,-0.000083,-0.000099,-0.000011,-1.000000,0.156659,1.114721,1.071889
413,3.441667,-0.003581,-0.043083,-0.003343,-0.999059,-0.281455,1.117557,-1.949447,-0.000099,-0.000298,-0.000029,-1.000000,0.156655,1.114738,1.071905
414,3.450000,-0.003592,-0.043067,-0.003395,-0.999060,-0.281439,1.117557,-1.949463,-0.000004,-0.000073,0.000015,-1.000000,0.156645,1.114737,1.071892
415,3.458333,-0.003535,-0.043028,-0.003377,-0.999062,-0.281441,1.117562,-1.949455,-0.000089,-0.000251,-0.000028,-1.000000,0.156660,1.114737,1.071911
416,3.466667,-0.003586,-0.043063,-0.003392,-0.999060,-0.281429,1.117553,-1.949460,-0.000012,0.000038,0.000011,-1.000000,0.156649,1.114724,1.071870
417,3.475000,-0.003518,-0.043048,-0.003386,-0.999061,-0.281433,1.117576,-1.949460,-0.000070,-0.000238,0.000003,-1.000000,0.156652,1.114740,1.071911
418,3.483333,-0.003547,-0.043082,-0.003426,-0.999059,-0.281431,1.117561,-1.949457,-0.000003,0.000025,-0.000016,-1.000000,0.156658,1.114716,1.071870
419,3.491667,-0.003571,-0.043111,-0.003393,-0.999058,-0.281432,1.117564,-1.949453,-0.000094,-0.000093,-0.000024,-1.000000,0.156665,1.114722,1.071880
420,3.500000,-0.003527,-0.043128,-0.003336,-0.999058,-0.281442,1.117583,-1.949453,-0.000061,-0.000240,-0.000021,-1.000000,0.156665,1.114735,1.071920
421,3.508333,-0.003572,-0.043090,-0.003373,-0.999059,-0.281440,1.117569,-1.949460,-0.000090,-0.000119,-0.000012,-1.000000,0.156657,1.114719,1.071883
422,3.516667,-0.003556,-0.043092,-0.003381,-0.999059,-0.281437,1.117574,-1.949457,0.000017,-0.000089,0.000015,-1.000000,0.156647,1.114737,1.071901
423,3.525000,-0.003525,-0.043061,-0.003337,-0.999061,-0.281431,1.117579,-1.949455,-0.000008,-0.000084,-0.000006,-1.000000,0.156658,1.114742,1.071885
424,3.533333,-0.003556,-0.043118,-0.003412,-0.999058,-0.281450,1.117573,-1.949437,-0.000003,-0.000116,-0.000018,-1.000000,0.156657,1.114742,1.071888
425,3.541667,-0.003594,-0.043091,-0.003374,-0.999059,-0.281424,1.117567,-1.949458,-0.000009,-0.000061,-0.000011,-1.000000,0.156667,1.114745,1.071883
426,3.550000,-0.003517,-0.043093,-0.003437,-0.999059,-0.281420,1.117569,-1.949452,-0.000075,-0.000201,-0.000004,-1.000000,0.156660,1.114738,1.071900
427,3.558333,-0.003562,-0.043118,-0.003401,-0.999058,-0.281434,1.117575,-1.949453,-0.000078,-0.000233,-0.000003,-1.000000,0.156651,1.114740,1.071903
428,3.566667,-0.003549,-0.043094,-0.003406,-0.999059,-0.281430,1.117574,-1.949453,-0.000092,-0.000266,-0.000023,-1.000000,0.156664,1.114737,1.071903
429,3.575000,-0.003552,-0.043082,-0.003401,-0.999059,-0.281433,1.117572,-1.949459,-0.000017,-0.000125,0.000012,-1.000000,0.156642,1.114745,1.071879
430,3.583333,-0.003502,-0.043070,-0.003360,-0.999060,-0.281440,1.117584,-1.949453,-0.000008,-0.000074,-0.000001,-1.000000,0.156662,1.114741,1.071884
431,3.591667,-0.003567,-0.043093,-0.003346,-0.999059,-0.281443,1.117587,-1.949459,-0.000097,-0.000212,0.000000,-1.000000,0.156654,1.114742,1.071901
432,3.600000,-0.003571,-0.043072,-0.003391,-0.999060,-0.281442,1.117580,-1.949462,-0.000002,-0.000011,-0.000001,-1.000000,0.156646,1.114726,1.071878
433,3.608333,-0.003532,-0.043068,-0.003364,-0.999060,-0.281445,1.117588,-1.949457,-0.000076,-0.000259,-0.000005,-1.000000,0.156655,1.114745,1.071911
434,3.616667,-0.003513,-0.043053,-0.003432,-0.999061,-0.281425,1.117579,-1.949455,-0.000015,-0.000182,-0.000038,-1.000000,0.156656,1.114740,1.071895
435,3.625000,-0.003579,-0.043119,-0.003366,-0.999058,-0.281438,1.117589,-1.949467,-0.000072,-0.000246,-0.000028,-1.000000,0.156666,1.114736,1.071909
436,3.633333,-0.003553,-0.043096,-0.003396,-0.999059,-0.281441,1.117570,-1.949458,-0.000088,-0.000120,-0.000007,-1.000000,0.156652,1.114726,1.071884
437,3.641667,-0.003514,-0.043045,-0.003392,-0.999061,-0.281440,1.117580,-1.949447,0.000003,-0.000073,-0.000005,-1.000000,0.156657,1.114741,1.071892
438,3.650000,-0.003551,-0.043038,-0.003331,-0.999062,-0.281446,1.117584,-1.949460,-0.000085,-0.000273,-0.000030,-1.000000,0.156658,1.114741,1.071908
439,3.658333,-0.003566,-0.043077,-0.003368,-0.999060,-0.281437,1.117584,-1.949465,-0.000091,-0.000259,0.000008,-1.000000,0.156647,1.114747,1.071913
440,3.666667,-0.003509,-0.043089,-0.003405,-0.999059,-0.281439,1.117582,-1.949450,-0.000085,-0.000278,-0.000013,-1.000000,0.156652,1.114735,1.071906
441,3.675000,-0.003539,-0.043038,-0.003368,-0.999061,-0.281441,1.117578,-1.949454,-0.000012,0.000112,0.000015,-1.000000,0.156655,1.114726,1.071859
442,3.683333,-0.003572,-0.043035,-0.003451,-0.999061,-0.281429,1.117564,-1.949470,-0.000001,-0.000108,-0.000002,-1.000000,0.156653,1.114742,1.071892
443,3.691667,-0.003534,-0.043056,-0.003382,-0.999061,-0.281439,1.117581,-1.949458,-0.000096,-0.000233,-0.000012,-1.000000,0.156662,1.114743,1.071895
444,3.700000,-0.003570,-0.043083,-0.003386,-0.999059,-0.281437,1.117571,-1.949460,-0.000010,-0.000095,-0.000011,-1.000000,0.156661,1.114743,1.071882
445,3.708333,-0.003529,-0.043042,-0.003375,-0.999061,-0.281437,1.117578,-1.949457,-0.000008,0.000043,-0.000004,-1.000000,0.156652,1.114728,1.071863
446,3.716667,-0.003528,-0.043068,-0.003370,-0.999060,-0.281439,1.117573,-1.949447,-0.000009,-0.000094,0.000015,-1.000000,0.156645,1.114745,1.071885
447,3.725000,-0.003528,-0.043103,-0.003366,-0.999059,-0.281429,1.117584,-1.949456,-0.000086,-0.000091,0.000013,-1.000000,0.156647,1.114726,1.071881
448,3.733333,-0.003545,-0.043091,-0.003361,-0.999059,-0.281422,1.117575,-1.949454,-0.000023,-0.000181,0.000016,-1.000000,0.156652,1.114733,1.071931
449,3.741667,-0.003556,-0.043068,-0.003365,-0.999060,-0.281437,1.117583,-1.949461,-0.000007,-0.000098,-0.000020,-1.000000,0.156668,1.114731,1.071891
450,3.750000,-0.003553,-0.043054,-0.003348,-0.999061,-0.281434,1.117591,-1.949457,0.000001,0.000113,0.000010,-1.000000,0.156654,1.114729,1.071869
451,3.758333,-0.003588,-0.043110,-0.003455,-0.999058,-0.281416,1.117570,-1.949459,-0.000058,-0.000222,-0.000009,-1.000000,0.156658,1.114740,1.071919
452,3.766667,-0.003523,-0.043031,-0.003383,-0.999062,-0.281429,1.117575,-1.949448,-0.000013,0.000036,-0.000020,-1.000000,0.156663,1.114725,1.071870
453,3.775000,-0.003506,-0.043102,-0.003423,-0.999059,-0.281422,1.117585,-1.949454,-0.000066,-0.000189,-0.000003,-1.000000,0.156665,1.114743,1.071913
454,3.783333,-0.003518,-0.043102,-0.003349,-0.999059,-0.281435,1.117590,-1.949455,-0.000006,-0.000093,-0.000019,-1.000000,0.156659,1.114740,1.071886
455,3.791667,-0.003526,-0.043040,-0.003409,-0.999061,-0.281431,1.117590,-1.949465,0.000008,-0.000089,-0.000024,-1.000000,0.156666,1.114739,1.071898
456,3.800000,-0.003529,-0.043079,-0.003383,-0.999060,-0.281427,1.117578,-1.949454,-0.000075,-0.000255,-0.000014,-1.000000,0.156656,1.114740,1.071915
457,3.808333,-0.003579,-0.043096,-0.003367,-0.999059,-0.281422,1.117576,-1.949456,-0.000051,0.000094,0.000024,-1.000000,0.156643,1.114736,1.071848
458,3.816667,-0.003590,-0.043082,-0.003343,-0.999060,-0.281431,1.117581,-1.949462,-0.000098,-0.000060,-0.000000,-1.000000,0.156658,1.114730,1.071877
459,3.825000,-0.003567,-0.043076,-0.003347,-0.999060,-0.281427,1.117581,-1.949464,-0.000012,-0.000078,-0.000008,-1.000000,0.156658,1.114746,1.071886
460,3.833333,-0.003586,-0.043086,-0.003382,-0.999059,-0.281431,1.117580,-1.949461,-0.000090,-0.000116,-0.000020,-1.000000,0.156659,1.114730,1.071886
461,3.841667,-0.003581,-0.043072,-0.003370,-0.999060,-0.281431,1.117577,-1.949459,-0.000102,-0.000079,-0.000002,-1.000000,0.156656,1.114727,1.071872
462,3.850000,-0.003560,-0.043091,-0.003428,-0.999059,-0.281422,1.117580,-1.949457,-0.000011,-0.000146,-0.000038,-1.000000,0.156659,1.114739,1.071896
463,3.858333,-0.003563,-0.043046,-0.003423,-0.999061,-0.281418,1.117573,-1.949458,-0.000089,-0.000223,-0.000005,-1.000000,0.156650,1.114748,1.071905
464,3.866667,-0.003561,-0.043099,-0.003378,-0.999059,-0.281419,1.117572,-1.949454,-0.000082,-0.000055,0.000028,-1.000000,0.156641,1.114730,1.071884
465,3.875000,-0.003588,-0.043083,-0.003388,-0.999059,-0.281409,1.117565,-1.949453,-0.000013,-0.000092,-0.000006,-1.000000,0.156655,1.114749,1.071885
466,3.883333,-0.003556,-0.043076,-0.003383,-0.999060,-0.281418,1.117563,-1.949453,-0.000093,-0.000044,0.000007,-1.000000,0.156651,1.114725,1.071874
467,3.891667,-0.003542,-0.043094,-0.003417,-0.999059,-0.281414,1.117561,-1.949442,-0.000019,0.000096,0.000023,-1.000000,0.156642,1.114731,1.071854
468,3.900000,-0.003525,-0.043091,-0.003390,-0.999059,-0.281423,1.117564,-1.949444,-0.000093,-0.000107,-0.000010,-1.000000,0.156651,1.114726,1.071882
469,3.908333,-0.003564,-0.043078,-0.003427,-0.999059,-0.281415,1.117560,-1.949457,-0.000103,-0.000114,-0.000002,-1.000000,0.156651,1.114728,1.071879
470,3.916667,-0.003572,-0.043094,-0.003401,-0.999059,-0.281418,1.117568,-1.949456,-0.000078,-0.000083,0.000007,-1.000000,0.156648,1.114728,1.071888
471,3.925000,-0.003529,-0.043091,-0.003412,-0.999059,-0.281424,1.117575,-1.949458,-0.000007,0.000066,0.000008,-1.000000,0.156648,1.114726,1.071863
472,3.933333,-0.003575,-0.043076,-0.003347,-0.999060,-0.281438,1.117560,-1.949454,-0.000092,-0.000248,-0.000002,-1.000000,0.156654,1.114739,1.071897
473,3.941667,-0.003510,-0.043096,-0.003405,-0.999059,-0.281424,1.117568,-1.949450,-0.000005,0.000063,0.000010,-1.000000,0.156649,1.114727,1.071873
474,3.950000,-0.003642,-0.043117,-0.003376,-0.999058,-0.281423,1.117556,-1.949466,-0.000070,-0.000299,-0.000035,-1.000000,0.156662,1.114738,1.071926
475,3.958333,-0.003601,-0.043113,-0.003344,-0.999058,-0.281420,1.117569,-1.949455,-0.000071,-0.000220,-0.000021,-1.000000,0.156666,1.114737,1.071912
476,3.966667,-0.003529,-0.043043,-0.003420,-0.999061,-0.281429,1.117566,-1.949454,-0.000080,-0.000252,-0.000015,-1.000000,0.156662,1.114738,1.071917
477,3.975000,-0.003555,-0.043062,-0.003443,-0.999060,-0.281408,1.117561,-1.949460,-0.000087,-0.000061,-0.000010,-1.000000,0.156660,1.114722,1.071881
478,3.983333,-0.003525,-0.043145,-0.003425,-0.999057,-0.281415,1.117561,-1.949443,-0.000083,-0.000313,-0.000034,-1.000000,0.156655,1.114729,1.071924
479,3.991667,-0.003545,-0.043093,-0.003382,-0.999059,-0.281422,1.117564,-1.949451,0.000003,-0.000092,0.000008,-1.000000,0.156654,1.114739,1.071895
480,4.000000,-0.003556,-0.043054,-0.003401,-0.999061,-0.281427,1.117561,-1.949463,-0.000003,-0.000058,-0.000023,-1.000000,0.156675,1.114737,1.071886
481,4.008333,-0.003538,-0.043087,-0.003419,-0.999059,-0.281418,1.117574,-1.949461,-0.000021,0.000088,-0.000011,-1.000000,0.156665,1.114721,1.071858
482,4.016667,-0.003499,-0.043077,-0.003383,-0.999060,-0.281412,1.117570,-1.949448,-0.000007,0.000054,0.000001,-1.000000,0.156658,1.114727,1.071868
483,4.025000,-0.003545,-0.043068,-0.003424,-0.999060,-0.281414,1.117566,-1.949460,-0.000011,-0.000091,-0.000021,-1.000000,0.156667,1.114741,1.071888
484,4.033333,-0.003599,-0.043090,-0.003391,-0.999059,-0.281420,1.117560,-1.949469,-0.000095,-0.000262,-0.000010,-1.000000,0.156657,1.114740,1.071903
485,4.041667,-0.003519,-0.043064,-0.003384,-0.999060,-0.281437,1.117582,-1.949447,0.000005,-0.000046,0.000008,-1.000000,0.156664,1.114743,1.071884
486,4.050000,-0.003545,-0.043034,-0.003379,-0.999062,-0.281429,1.117574,-1.949464,-0.000015,0.000045,-0.000017,-1.000000,0.156665,1.114726,1.071861
487,4.058333,-0.003586,-0.043108,-0.003429,-0.999058,-0.281410,1.117557,-1.949461,-0.000028,0.000080,-0.000017,-1.000000,0.156670,1.114726,1.071846
488,4.066667,-0.003562,-0.043113,-0.003373,-0.999058,-0.281416,1.117578,-1.949459,-0.000102,-0.000249,-0.000008,-1.000000,0.156664,1.114742,1.071894
489,4.075000,-0.003560,-0.043122,-0.003355,-0.999058,-0.281433,1.117573,-1.949447,-0.000017,-0.000099,-0.000021,-1.000000,0.156664,1.114741,1.071875
490,4.083333,-0.003572,-0.043107,-0.003415,-0.999058,-0.281416,1.117567,-1.949458,-0.000099,-0.000041,0.000011,-1.000000,0.156663,1.114726,1.071867
491,4.091667,-0.003555,-0.043082,-0.003421,-0.999059,-0.281415,1.117565,-1.949455,-0.000106,-0.000095,-0.000009,-1.000000,0.156659,1.114727,1.071863
492,4.100000,-0.003548,-0.043096,-0.003409,-0.999059,-0.281419,1.117571,-1.949454,-0.000091,-0.000281,-0.000035,-1.000000,0.156667,1.114747,1.071902
493,4.108333,-0.003551,-0.043104,-0.003399,-0.999059,-0.281420,1.117573,-1.949456,-0.000104,-0.000239,-0.000032,-1.000000,0.156670,1.114750,1.071898
494,4.116667,-0.003559,-0.043103,-0.003381,-0.999059,-0.281427,1.117574,-1.949450,-0.000096,-0.000108,-0.000009,-1.000000,0.156662,1.114731,1.071880
495,4.125000,-0.003571,-0.043067,-0.003388,-0.999060,-0.281421,1.117576,-1.949455,-0.000102,-0.000091,-0.000023,-1.000000,0.156670,1.114732,1.071871
496,4.133333,-0.003599,-0.043103,-0.003414,-0.999058,-0.281407,1.117562,-1.949453,-0.000103,-0.000228,0.000009,-1.000000,0.156656,1.114747,1.071891
497,4.141667,-0.003532,-0.043113,-0.003378,-0.999058,-0.281429,1.117582,-1.949451,-0.000003,0.000087,0.000012,-1.000000,0.156654,1.114727,1.071854
498,4.150000,-0.003525,-0.043064,-0.003392,-0.999060,-0.281429,1.117576,-1.949455,-0.000006,-0.000126,-0.000039,-1.000000,0.156674,1.114744,1.071889
499,4.158333,-0.003566,-0.043107,-0.003434,-0.999058,-0.281407,1.117574,-1.949458,-0.000026,-0.000045,-0.000003,-1.000000,0.156665,1.114749,1.071871
500,4.166667,-0.003563,-0.043069,-0.003355,-0.999060,-0.281433,1.117581,-1.949457,-0.000098,-0.000095,-0.000003,-1.000000,0.156664,1.114732,1.071875
501,4.175000,-0.003523,-0.043076,-0.003356,-0.999060,-0.281430,1.117581,-1.949454,0.000000,-0.000073,0.000015,-1.000000,0.156654,1.114746,1.071886
502,4.183333,-0.003547,-0.043074,-0.003379,-0.999060,-0.281435,1.117578,-1.949452,-0.000081,-0.000235,0.000004,-1.000000,0.156650,1.114743,1.071906
503,4.191667,-0.003582,-0.043027,-0.003397,-0.999062,-0.281427,1.117573,-1.949466,-0.000002,0.000051,-0.000004,-1.000000,0.156659,1.114729,1.071866
504,4.200000,-0.003525,-0.043043,-0.003373,-0.999061,-0.281432,1.117575,-1.949458,-0.000106,-0.000080,-0.000005,-1.000000,0.156658,1.114727,1.071869
505,4.208333,-0.003514,-0.043094,-0.003371,-0.999059,-0.281439,1.117592,-1.949449,-0.000074,-0.000108,-0.000005,-1.000000,0.156663,1.114724,1.071892
506,4.216667,-0.003540,-0.043057,-0.003389,-0.999061,-0.281438,1.117573,-1.949455,-0.000004,-0.000105,-0.000011,-1.000000,0.156657,1.114741,1.071892
507,4.225000,-0.003559,-0.043091,-0.003395,-0.999059,-0.281420,1.117572,-1.949461,-0.000094,-0.000292,-0.000024,-1.000000,0.156658,1.114744,1.071905
508,4.233333,-0.003547,-0.043032,-0.003410,-0.999062,-0.281435,1.117572,-1.949464,-0.000019,-0.000092,-0.000002,-1.000000,0.156659,1.114746,1.071881
509,4.241667,-0.003524,-0.043100,-0.003434,-0.999059,-0.281417,1.117580,-1.949463,-0.000092,-0.000083,0.000009,-1.000000,0.156649,1.114725,1.071874
510,4.250000,-0.003562,-0.043108,-0.003356,-0.999058,-0.281434,1.117580,-1.949461,-0.000076,-0.000149,-0.000022,-1.000000,0.156656,1.114723,1.071892
511,4.258333,-0.003543,-0.043112,-0.003420,-0.999058,-0.281428,1.117576,-1.949464,-0.000082,-0.000115,-0.000016,-1.000000,0.156665,1.114723,1.071888
512,4.266667,-0.003538,-0.043098,-0.003382,-0.999059,-0.281436,1.117572,-1.949451,-0.000026,0.000061,-0.000004,-1.000000,0.156656,1.114727,1.071855
513,4.275000,-0.003584,-0.043063,-0.003397,-0.999060,-0.281423,1.117569,-1.949473,-0.000070,-0.000258,-0.000012,-1.000000,0.156653,1.114741,1.071914
514,4.283333,-0.003538,-0.043108,-0.003387,-0.999058,-0.281434,1.117581,-1.949463,-0.000017,0.000045,0.000005,-1.000000,0.156651,1.114726,1.071867
515,4.291667,-0.003512,-0.043071,-0.003407,-0.999060,-0.281434,1.117577,-1.949448,-0.000029,0.000076,0.000013,-1.000000,0.156651,1.114725,1.071858
516,4.300000,-0.003541,-0.043072,-0.003400,-0.999060,-0.281437,1.117571,-1.949452,-0.000072,-0.000257,-0.000010,-1.000000,0.156654,1.114737,1.071915
517,4.308333,-0.003546,-0.043089,-0.003385,-0.999059,-0.281433,1.117573,-1.949450,-0.000071,-0.000254,0.000001,-1.000000,0.156648,1.114741,1.071918
518,4.316667,-0.003567,-0.043096,-0.003360,-0.999059,-0.281453,1.117572,-1.949444,-0.000006,-0.000142,-0.000012,-1.000000,0.156653,1.114747,1.071896
519,4.325000,-0.003596,-0.043152,-0.003364,-0.999056,-0.281420,1.117561,-1.949453,0.000006,0.000083,0.000027,-1.000000,0.156646,1.114726,1.071872
520,4.333333,-0.003520,-0.043083,-0.003399,-0.999060,-0.281424,1.117566,-1.949451,-0.000009,-0.000120,-0.000007,-1.000000,0.156656,1.114744,1.071891
521,4.341667,-0.003547,-0.043075,-0.003368,-0.999060,-0.281425,1.117570,-1.949458,-0.000019,-0.000040,0.000022,-1.000000,0.156651,1.114740,1.071872
522,4.350000,-0.003512,-0.043028,-0.003416,-0.999062,-0.281432,1.117563,-1.949449,-0.000096,-0.000106,-0.000009,-1.000000,0.156660,1.114724,1.071882
523,4.358333,-0.003501,-0.043100,-0.003417,-0.999059,-0.281416,1.117572,-1.949440,-0.000082,-0.000068,0.000013,-1.000000,0.156652,1.114732,1.071877
524,4.366667,-0.003559,-0.043073,-0.003372,-0.999060,-0.281435,1.117560,-1.949454,-0.000092,-0.000112,-0.000014,-1.000000,0.156657,1.114723,1.071878
525,4.375000,-0.003568,-0.043096,-0.003372,-0.999059,-0.281430,1.117563,-1.949450,-0.000031,0.000052,-0.000006,-1.000000,0.156656,1.114732,1.071853
526,4.383333,-0.003472,-0.043009,-0.003381,-0.999063,-0.281425,1.117573,-1.949443,-0.000103,-0.000242,-0.000015,-1.000000,0.156663,1.114741,1.071896
527,4.391667,-0.003526,-0.043089,-0.003403,-0.999059,-0.281424,1.117558,-1.949449,-0.000100,-0.000268,-0.000016,-1.000000,0.156660,1.114746,1.071900
528,4.400000,-0.003543,-0.043061,-0.003381,-0.999060,-0.281435,1.117560,-1.949450,-0.000013,-0.000117,-0.000010,-1.000000,0.156655,1.114746,1.071889
529,4.408333,-0.003572,-0.043084,-0.003359,-0.999059,-0.281435,1.117559,-1.949450,-0.000100,-0.000073,-0.000001,-1.000000,0.156656,1.114727,1.071878
530,4.416667,-0.003509,-0.043045,-0.003433,-0.999061,-0.281431,1.117562,-1.949448,-0.000011,0.000042,-0.000018,-1.000000,0.156661,1.114724,1.071869
531,4.425000,-0.003548,-0.043107,-0.003337,-0.999059,-0.281449,1.117575,-1.949448,-0.000008,-0.000088,0.000002,-1.000000,0.156653,1.114745,1.071887
532,4.433333,-0.003501,-0.043067,-0.003383,-0.999060,-0.281438,1.117574,-1.949443,-0.000042,0.000097,0.000005,-1.000000,0.156658,1.114735,1.071844
533,4.441667,-0.003506,-0.043096,-0.003379,-0.999059,-0.281437,1.117571,-1.949442,0.000009,-0.000051,0.000008,-1.000000,0.156664,1.114747,1.071892
534,4.450000,-0.003524,-0.043104,-0.003438,-0.999059,-0.281425,1.117556,-1.949439,-0.000070,-0.000278,-0.000014,-1.000000,0.156655,1.114741,1.071913
535,4.458333,-0.003545,-0.043068,-0.003383,-0.999060,-0.281443,1.117559,-1.949446,-0.000005,0.000032,0.000007,-1.000000,0.156648,1.114724,1.071876
536,4.466667,-0.003519,-0.043074,-0.003396,-0.999060,-0.281439,1.117569,-1.949444,-0.000101,-0.000266,-0.000034,-1.000000,0.156665,1.114741,1.071904
537,4.475000,-0.003521,-0.043063,-0.003388,-0.999060,-0.281443,1.117569,-1.949448,-0.000031,0.000053,-0.000004,-1.000000,0.156658,1.114731,1.071856
538,4.483333,-0.003487,-0.043051,-0.003377,-0.999061,-0.281446,1.117578,-1.949440,-0.000083,-0.000226,-0.000005,-1.000000,0.156657,1.114743,1.071908
539,4.491667,-0.003557,-0.043090,-0.003307,-0.999059,-0.281449,1.117559,-1.949447,-0.000110,-0.000101,-0.000004,-1.000000,0.156651,1.114734,1.071875
540,4.500000,-0.003512,-0.043089,-0.003389,-0.999059,-0.281443,1.117568,-1.949438,-0.000103,-0.000095,-0.000026,-1.000000,0.156667,1.114723,1.071871
541,4.508333,-0.003499,-0.043081,-0.003369,-0.999060,-0.281442,1.117568,-1.949439,-0.000098,-0.000282,0.000000,-1.000000,0.156644,1.114746,1.071902
542,4.516667,-0.003586,-0.043039,-0.003372,-0.999061,-0.281442,1.117561,-1.949455,-0.000016,-0.000139,-0.000023,-1.000000,0.156655,1.114739,1.071887
543,4.525000,-0.003505,-0.043030,-0.003389,-0.999062,-0.281441,1.117567,-1.949444,-0.000105,-0.000104,-0.000022,-1.000000,0.156666,1.114725,1.071880
544,4.533333,-0.003539,-0.043063,-0.003400,-0.999060,-0.281440,1.117560,-1.949444,-0.000097,-0.000103,0.000003,-1.000000,0.156651,1.114732,1.071882
545,4.541667,-0.003506,-0.043045,-0.003329,-0.999061,-0.281455,1.117563,-1.949447,-0.000101,-0.000075,0.000015,-1.000000,0.156649,1.114726,1.071872
546,4.550000,-0.003521,-0.043053,-0.003395,-0.999061,-0.281451,1.117558,-1.949443,-0.000028,0.000059,0.000016,-1.000000,0.156644,1.114730,1.071859
547,4.558333,-0.003507,-0.043059,-0.003396,-0.999061,-0.281451,1.117566,-1.949433,-0.000079,-0.000203,0.000008,-1.000000,0.156658,1.114740,1.071914
548,4.566667,-0.003531,-0.043089,-0.003381,-0.999059,-0.281444,1.117560,-1.949438,-0.000103,-0.000228,-0.000034,-1.000000,0.156673,1.114735,1.071897
549,4.575000,-0.003560,-0.043102,-0.003376,-0.999059,-0.281437,1.117564,-1.949439,0.000019,-0.000065,0.000005,-1.000000,0.156652,1.114740,1.071897
